HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
162-201701-168,90,61.31825,-176.3277,107,2017,38.896464
162-201701-055,31,56.994,-167.0895,74,2017,149.383153
162-201701-110,32,56.65899,-168.8942,100,2017,57.47591
162-201701-169,90,61.6406,-176.4954,105,2017,22.091736
162-201701-056,31,57.32529,-167.1206,71,2017,206.391954
162-201701-111,32,56.6784,-169.4759,79,2017,18.906696
162-201701-170,82,61.98658,-175.9063,93,2017,32.868412
162-201701-057,31,57.64643,-167.1338,69,2017,202.169158
162-201701-112,42,56.66914,-170.0748,95,2017,674.829408
162-201701-058,31,57.97946,-167.1661,64,2017,32.486578
162-201701-113,61,56.64971,-172.5442,139,2017,124.937185
162-201701-002,10,56.66932,-159.7775,39,2017,11.17252
162-201701-059,41,58.32137,-167.8398,60,2017,65.099873
162-201701-114,61,56.98506,-173.2404,141,2017,202.56685
162-201701-003,10,57.00142,-159.692,56,2017,14.174395
162-201701-060,20,58.67131,-167.8693,46,2017,25.027505
162-201701-115,61,57.31748,-173.3212,122,2017,8.160083
162-201701-004,10,57.33052,-159.6471,54,2017,46.376968
162-201701-061,20,58.99072,-167.8798,43,2017,5.646382
162-201701-116,61,57.63991,-173.3695,143,2017,195.375622
162-201701-005,10,57.32635,-159.0633,49,2017,79.261297
162-201701-062,20,59.3098,-167.9164,41,2017,4.241148
162-201701-117,61,57.97543,-173.4893,118,2017,69.500212
162-201701-006,10,57.64943,-159.0145,48,2017,50.884475
162-201701-063,20,59.64841,-167.952,36,2017,6.984949
162-201701-118,61,58.30882,-173.5627,114,2017,58.623863
162-201701-007,10,57.67285,-159.6091,49,2017,20.222167
162-201701-064,20,59.97566,-167.987,27,2017,48.965276
162-201701-008,31,57.65211,-160.2444,53,2017,13.038383
162-201701-119,61,58.32594,-174.3021,165,2017,0.422303
162-201701-065,20,59.9938,-168.6355,39,2017,57.485851
162-201701-120,61,58.6515,-174.2838,158,2017,9.089339
162-201701-009,10,57.97526,-160.2233,50,2017,18.68475
162-201701-066,20,60.32164,-168.6891,36,2017,49.441812
162-201701-121,61,58.65936,-173.6564,127,2017,100.910982
162-201701-010,31,57.34774,-160.2987,62,2017,4.665504
162-201701-067,20,60.33438,-168.0147,32,2017,10.113763
162-201701-122,61,58.98778,-173.7144,117,2017,53.394125
162-201701-011,31,57.00806,-160.3379,64,2017,22.666702
162-201701-068,20,60.3395,-167.2156,31,2017,36.593297
162-201701-123,62,59.31956,-173.8107,110,2017,84.801228
162-201701-012,31,56.67948,-160.352,59,2017,39.776137
162-201701-124,43,59.48976,-173.4871,102,2017,120.78942
162-201701-069,20,59.676,-168.6179,40,2017,30.46032
162-201701-013,31,56.67107,-160.9816,66,2017,32.568675
162-201701-070,20,59.34492,-168.5781,42,2017,11.914824
162-201701-125,62,59.65419,-173.8614,104,2017,146.759071
162-201701-071,20,59.00639,-168.5355,46,2017,9.7012
162-201701-126,62,59.82547,-174.2166,106,2017,80.862878
162-201701-072,20,58.68247,-168.4607,53,2017,102.837852
162-201701-127,43,59.98205,-173.9243,97,2017,69.034438
162-201701-073,41,58.34835,-168.4622,65,2017,36.710962
162-201701-128,43,60.15515,-174.3771,100,2017,106.108325
162-201701-074,42,58.00946,-168.4357,69,2017,93.60643
162-201701-129,43,60.33156,-174.1069,90,2017,59.529778
162-201701-130,43,60.30428,-173.3822,64,2017,148.639938
162-201701-075,42,57.9985,-169.0333,70,2017,225.160612
162-201701-131,43,60.13589,-173.7665,88,2017,62.675345
162-201701-076,42,57.85725,-169.3532,67,2017,231.734793
162-201701-132,43,60.0029,-173.3548,75,2017,221.835161
162-201701-077,42,57.99035,-169.6822,70,2017,120.760547
162-201701-133,43,60.18677,-173.0389,59,2017,209.251026
162-201701-078,42,57.84945,-169.9907,72,2017,135.541808
162-201701-134,43,60.00405,-172.6329,65,2017,363.619434
162-201701-079,42,57.67822,-169.6557,70,2017,198.120099
162-201701-135,43,60.15875,-172.3559,58,2017,117.588318
162-201701-080,42,57.51702,-169.9926,68,2017,159.602005
162-201701-136,43,60.31937,-172.0553,59,2017,110.50715
162-201701-081,42,57.35334,-169.6097,63,2017,318.508618
162-201701-137,41,60.6527,-172.1298,61,2017,33.949713
162-201701-082,42,57.17871,-169.8797,50,2017,0
162-201701-138,41,60.98624,-171.4659,59,2017,12.187942
162-201701-083,42,57.33935,-170.206,56,2017,0
162-201701-139,41,61.00324,-172.1235,63,2017,28.723425
162-201701-084,42,57.65719,-170.2623,73,2017,470.751626
162-201701-140,41,60.66048,-172.7233,46,2017,61.431008
162-201701-085,42,57.83212,-170.6003,78,2017,281.378294
162-201701-086,42,57.6694,-170.9013,85,2017,227.128706
162-201701-141,41,60.67861,-173.428,66,2017,60.869209
162-201701-087,42,57.51269,-170.6105,75,2017,51.889288
162-201701-142,41,60.65986,-174.1204,86,2017,29.945471
162-201701-089,42,57.99392,-170.3313,75,2017,110.312524
162-201701-143,41,60.97653,-174.165,83,2017,20.581215
162-201701-090,42,57.99045,-170.9446,87,2017,466.652155
162-201701-144,82,61.00403,-174.8481,92,2017,38.995803
162-201701-091,41,58.31371,-171.0172,84,2017,149.375856
162-201701-145,61,60.67647,-175.4754,108,2017,91.638017
162-201701-146,61,60.35919,-175.3794,111,2017,121.025549
162-201701-147,61,60.0198,-175.2601,117,2017,102.264488
162-201701-148,61,59.67435,-175.1404,125,2017,99.25873
162-201701-149,61,59.35851,-175.1325,133,2017,163.551077
162-201701-151,61,58.67974,-175.5106,135,2017,73.508951
162-201701-152,61,58.65972,-176.1266,142,2017,33.51466
162-201701-153,61,58.67176,-176.797,135,2017,48.104742
162-201701-154,61,58.96984,-176.9632,134,2017,29.125726
162-201701-155,61,59.00196,-177.5146,134,2017,1.262026
162-201701-156,61,59.35746,-177.1059,151,2017,178.405981
162-201701-157,61,59.34188,-176.4128,136,2017,107.629208
162-201701-158,61,59.6556,-176.5295,136,2017,125.038148
162-201701-159,61,59.66995,-177.0984,166,2017,273.045798
162-201701-160,61,59.99369,-177.928,141,2017,131.846139
162-201701-161,61,59.98929,-177.2547,137,2017,124.409212
162-201701-162,61,60.30627,-177.3543,147,2017,173.81514
162-201701-163,61,60.66254,-177.4764,147,2017,58.268584
162-201701-164,61,60.65568,-178.1407,160,2017,251.703064
162-201701-165,90,60.98428,-177.6889,136,2017,42.811274
162-201701-166,90,60.99757,-176.9941,122,2017,92.204942
094-201801-028,10,57.6804,-162.1214,47,2018,173.575743
094-201801-029,10,57.34183,-162.1327,51,2018,38.531004
094-201801-030,31,57.02128,-162.1537,60,2018,97.981622
094-201801-031,31,56.67329,-162.1776,72,2018,34.689323
094-201801-032,31,56.33941,-162.185,77,2018,21.286016
094-201801-034,31,56.00005,-162.2305,71,2018,27.043709
094-201801-035,31,55.33034,-163.4216,54,2018,17.699174
094-201801-036,31,55.65546,-163.4337,82,2018,96.198024
094-201801-037,31,55.98506,-163.3823,88,2018,63.040953
094-201801-038,31,56.31588,-163.4121,86,2018,30.611965
094-201801-039,31,56.65361,-163.4033,75,2018,21.43678
094-201801-040,31,56.995,-163.3887,66,2018,32.276412
094-201801-041,10,57.32655,-163.3899,53,2018,49.553719
094-201801-042,10,57.64839,-163.4009,46,2018,16.847211
094-201801-043,10,57.98086,-163.4006,43,2018,8.184034
094-201801-044,10,58.32135,-163.3609,37,2018,12.965722
094-201801-046,10,58.66587,-162.671,24,2018,3.645417
094-201801-110,41,59.01493,-169.8152,63,2018,108.126793
094-201801-047,10,58.66219,-163.3214,31,2018,6.328058
094-201801-111,41,59.00041,-170.4507,70,2018,14.530568
094-201801-049,10,58.97385,-163.3673,22,2018,11.057509
094-201801-112,41,58.66997,-170.4556,73,2018,3.757088
094-201801-051,10,59.32908,-163.9793,22,2018,0.250753
094-201801-113,41,58.67777,-169.8007,68,2018,15.150169
094-201801-053,20,59.68038,-166.618,28,2018,43.679269
094-201801-114,41,58.3443,-169.7266,69,2018,5.497281
094-201801-054,20,59.33095,-166.5916,28,2018,163.148937
094-201801-115,41,58.32463,-170.3386,73,2018,10.02967
094-201801-055,20,59.00956,-166.6001,34,2018,35.638051
094-201801-116,42,58.01463,-170.3555,74,2018,5.219042
094-201801-056,20,58.66881,-166.5889,41,2018,41.230472
094-201801-117,42,57.82495,-169.9947,72,2018,6.622157
094-201801-057,20,59.02036,-165.926,30,2018,56.662644
094-201801-118,42,58.0186,-169.7084,70,2018,13.76567
094-201801-058,10,58.67538,-165.9135,37,2018,50.538695
094-201801-119,42,57.82688,-169.4068,66,2018,8.866541
094-201801-120,42,58.02156,-169.0777,70,2018,39.662303
094-201801-059,10,58.34973,-165.9134,44,2018,22.392462
094-201801-121,42,57.67389,-169.0374,68,2018,14.756212
094-201801-060,10,58.32853,-166.5384,47,2018,55.214883
094-201801-123,42,57.37392,-168.9327,71,2018,125.389239
094-201801-061,31,58.02011,-166.5243,61,2018,37.977559
094-201801-124,42,57.50746,-169.3405,71,2018,86.980291
094-201801-062,10,58.0098,-165.9054,56,2018,35.098846
094-201801-125,42,57.67863,-169.631,70,2018,24.423494
094-201801-063,31,57.67508,-165.8699,65,2018,19.290101
094-201801-126,42,57.34334,-169.5842,63,2018,323.319999
094-201801-064,31,57.67561,-166.4975,66,2018,0.307461
094-201801-127,42,57.1656,-169.8922,50,2018,0.023277
094-201801-065,31,57.33583,-166.4944,69,2018,5.641241
094-201801-128,42,57.32358,-170.2268,55,2018,16.416542
094-201801-066,31,57.34869,-164.6175,65,2018,3.296866
094-201801-067,31,57.01142,-164.6173,70,2018,6.337142
094-201801-129,42,57.48182,-169.9824,67,2018,54.270988
094-201801-130,42,57.65646,-170.2469,72,2018,51.79486
094-201801-068,31,56.67952,-164.6178,75,2018,24.369487
094-201801-132,42,57.98921,-170.972,87,2018,1.910379
094-201801-069,31,56.66051,-165.2106,75,2018,23.569281
094-201801-191,61,60.68533,-176.2132,119,2018,62.781387
094-201801-133,42,57.85302,-170.6311,78,2018,6.945332
094-201801-070,31,56.34146,-165.2252,86,2018,21.800468
094-201801-192,61,60.34296,-176.0299,121,2018,8.465974
094-201801-134,42,57.50158,-170.5619,74,2018,957.247949
094-201801-071,31,56.34373,-164.6147,87,2018,316.306784
094-201801-004,10,57.32528,-158.3988,31,2018,13.213913
094-201801-193,61,60.01537,-175.9174,129,2018,70.797101
094-201801-135,42,57.67284,-170.8914,85,2018,21.878169
094-201801-072,31,55.99172,-164.5763,93,2018,10.577018
094-201801-005,10,57.65109,-158.3751,36,2018,193.006963
094-201801-136,61,57.99305,-172.2551,105,2018,5.655926
094-201801-194,61,59.99888,-175.2724,115,2018,94.494792
094-201801-073,31,55.98443,-165.1598,96,2018,23.717294
094-201801-007,10,58.00902,-158.3009,35,2018,479.161102
094-201801-137,41,57.99914,-171.6055,98,2018,3.206801
094-201801-195,61,59.67572,-175.105,126,2018,115.917426
094-201801-074,31,55.68308,-165.177,108,2018,10.337195
094-201801-008,10,58.35124,-159.5426,26,2018,17.558074
094-201801-138,41,57.6792,-171.5445,99,2018,25.760425
094-201801-196,61,59.34268,-175.0936,132,2018,34.567819
094-201801-010,10,58.02554,-159.6179,42,2018,132.106405
094-201801-075,31,55.6792,-164.605,96,2018,32.354907
094-201801-197,61,59.01003,-175.0275,129,2018,1920.717179
094-201801-139,41,57.33552,-171.4891,101,2018,19.953993
094-201801-012,10,57.67115,-159.638,50,2018,19.946532
094-201801-076,31,55.34848,-164.5644,102,2018,36.867545
094-201801-140,42,57.34405,-170.87,83,2018,40.654146
094-201801-013,10,57.32746,-159.6623,57,2018,65.999794
094-201801-077,31,55.04147,-164.5755,65,2018,120.637018
094-201801-199,61,58.67491,-175.5206,135,2018,3.116084
094-201801-141,41,58.32065,-170.9965,84,2018,2.760059
094-201801-015,10,57.01168,-159.6847,57,2018,44.245221
094-201801-078,50,54.98494,-165.1329,110,2018,364.291422
094-201801-200,61,58.66945,-176.1577,140,2018,22.059163
094-201801-142,41,58.65375,-171.0789,82,2018,13.741832
094-201801-016,10,56.68998,-159.7309,38,2018,11.801127
094-201801-079,50,55.3204,-165.1601,110,2018,47.703366
094-201801-201,61,58.66757,-176.8231,136,2018,0.570072
094-201801-143,41,58.96468,-171.1261,78,2018,13.986196
094-201801-017,31,56.66516,-160.3602,59,2018,278.187867
094-201801-080,50,55.69137,-165.8054,118,2018,0.305066
094-201801-202,61,58.97896,-176.9283,135,2018,1.37881
094-201801-144,41,59.31188,-171.1666,75,2018,5.927954
094-201801-019,10,56.32475,-160.9984,53,2018,226.825047
094-201801-203,61,59.00627,-177.5606,135,2018,2.347363
094-201801-081,50,55.3497,-165.7838,120,2018,0
094-201801-145,41,59.64768,-171.2475,72,2018,11.897896
094-201801-020,31,56.9859,-160.9497,68,2018,20.386978
094-201801-204,61,59.32211,-177.0515,149,2018,10.683853
094-201801-082,50,55.00807,-166.3434,143,2018,0
094-201801-146,41,59.96634,-171.3006,69,2018,25.855438
094-201801-205,61,59.66273,-177.1161,168,2018,789.688683
094-201801-021,31,57.3183,-160.9368,63,2018,112.123081
094-201801-083,50,55.00207,-165.7542,129,2018,1.720565
094-201801-147,41,60.31738,-170.6648,61,2018,16.118031
094-201801-206,61,59.98953,-177.1771,136,2018,81.621168
094-201801-022,31,57.65918,-160.91,56,2018,110.801595
094-201801-084,50,54.83021,-165.5328,156,2018,13.401841
094-201801-148,41,60.33835,-171.3048,66,2018,21.730412
094-201801-207,61,60.0025,-177.8695,141,2018,134.298209
094-201801-023,10,57.99114,-160.8557,45,2018,11.636141
094-201801-085,31,54.71853,-165.1346,85,2018,129.658798
094-201801-149,43,60.00807,-172.625,66,2018,17.345568
094-201801-208,61,60.32266,-177.3896,148,2018,70.135412
094-201801-024,10,58.28464,-160.7865,31,2018,2.390373
094-201801-086,50,56.31453,-167.0229,114,2018,1.993003
094-201801-150,43,60.16633,-172.9962,59,2018,51.100592
094-201801-026,10,58.33739,-162.0417,47,2018,15.304743
094-201801-209,61,60.67586,-177.4578,144,2018,77.488967
094-201801-151,43,60.0154,-173.2853,74,2018,66.18633
094-201801-027,10,58.00574,-162.1127,37,2018,52.511911
094-201801-210,61,60.67579,-178.1323,160,2018,344.123369
094-201801-087,31,56.65374,-167.043,95,2018,90.980044
094-201801-152,43,59.84986,-173.5799,94,2018,24.361183
094-201801-088,31,56.9853,-167.06,74,2018,3.674592
094-201801-211,90,61.3299,-176.3223,107,2018,17.296291
094-201801-153,43,59.68545,-173.263,95,2018,11.260187
094-201801-212,90,61.34021,-175.6973,98,2018,30.468387
094-201801-089,31,57.32963,-167.102,71,2018,16.150022
094-201801-154,43,59.82578,-172.9263,80,2018,25.391093
094-201801-090,31,57.63951,-167.1197,68,2018,13.008734
094-201801-213,82,61.34199,-175.0253,88,2018,8.001882
094-201801-091,31,57.9798,-167.1689,63,2018,31.073953
094-201801-155,43,59.67515,-172.5433,85,2018,19.008725
094-201801-214,82,61.65916,-175.0608,85,2018,10.747501
094-201801-092,20,58.30834,-167.1958,52,2018,56.381615
094-201801-156,43,59.50959,-172.8797,93,2018,10.163993
094-201801-215,82,61.33646,-174.3134,77,2018,5.225378
094-201801-093,20,58.65311,-167.2128,44,2018,12.672856
094-201801-157,43,59.34308,-172.5084,87,2018,53.248606
094-201801-216,82,61.333,-173.6255,73,2018,10.94011
094-201801-094,20,58.99057,-167.2296,40,2018,16.818514
094-201801-158,41,59.01542,-172.4459,98,2018,6.322209
094-201801-095,20,59.31547,-167.2678,32,2018,9.094692
094-201801-159,61,58.68664,-172.3638,101,2018,1.115843
094-201801-096,20,59.65472,-167.2761,31,2018,3.561121
094-201801-160,61,58.348,-172.2814,103,2018,0.937315
094-201801-098,20,59.66538,-167.9609,36,2018,5.041362
094-201801-161,61,56.6669,-172.5779,135,2018,0.885951
094-201801-162,61,57.00032,-172.6306,122,2018,0.352095
094-201801-099,20,60.33853,-167.241,30,2018,59.206394
094-201801-163,61,57.33527,-172.817,116,2018,21.708935
094-201801-100,20,60.33325,-167.9473,32,2018,69.676087
094-201801-164,61,57.6538,-172.7849,119,2018,129.876113
094-201801-101,20,60.33435,-168.6338,36,2018,4.476264
094-201801-167,61,58.00199,-172.807,108,2018,70.093872
094-201801-102,20,60.33368,-169.3044,43,2018,44.902024
094-201801-168,61,58.31242,-172.9138,108,2018,41.037245
094-201801-103,20,60.33445,-169.9993,52,2018,39.941783
094-201801-169,61,58.66927,-173.6288,126,2018,47.119206
094-201801-104,41,60.01951,-169.9752,55,2018,36.783086
094-201801-170,61,58.98612,-173.7171,117,2018,13.166364
094-201801-105,41,59.67737,-169.9164,56,2018,97.555204
094-201801-171,62,59.32895,-173.8011,110,2018,57.656809
094-201801-106,41,59.66226,-170.5783,66,2018,24.26579
094-201801-107,41,59.9945,-170.6362,64,2018,62.301432
094-201801-172,43,59.49005,-173.4953,102,2018,348.890239
094-201801-173,62,59.65604,-174.4318,115,2018,37.551766
094-201801-108,41,59.334,-170.5551,68,2018,3.708123
094-201801-109,41,59.34621,-169.8597,60,2018,76.824088
094-201801-174,62,60.03804,-174.628,107,2018,11.053254
094-201801-175,43,60.15239,-174.358,100,2018,42.185895
094-201801-176,43,60.32583,-174.073,90,2018,122.052236
094-201801-178,41,60.66919,-174.1185,87,2018,26.806012
094-201801-179,41,60.65067,-173.4637,66,2018,7.26414
094-201801-180,41,60.67242,-172.8117,44,2018,23.881886
094-201801-181,41,60.66895,-172.1414,61,2018,27.620948
094-201801-182,41,60.64729,-171.4367,63,2018,50.060826
094-201801-183,41,60.9965,-171.4542,60,2018,16.033625
094-201801-184,41,61.00032,-172.1327,63,2018,21.191482
094-201801-185,41,60.99975,-172.7817,66,2018,35.825776
094-201801-186,41,60.99867,-173.4831,75,2018,22.047902
094-201801-187,41,61.00054,-174.1543,83,2018,28.981117
094-201801-188,82,61.00043,-174.8387,92,2018,12.042504
094-201801-189,90,60.99773,-175.5194,102,2018,85.381159
094-201801-190,90,60.99968,-176.2685,111,2018,77.900724
162-201801-003,10,56.97704,-159.14,34,2018,0.130668
162-201801-004,10,57.31946,-159.0694,49,2018,47.22644
162-201801-005,10,57.65321,-159.0237,47,2018,138.862329
162-201801-006,10,57.9832,-158.9688,40,2018,74.140458
162-201801-007,10,58.30225,-159.9695,44,2018,38.977024
162-201801-008,10,58.01804,-160.1991,51,2018,135.417104
162-201801-009,31,57.68093,-160.2568,54,2018,16.854747
162-201801-010,31,57.34905,-160.3023,61,2018,44.542448
162-201801-011,31,57.02049,-160.3255,63,2018,151.569991
162-201801-012,31,56.68686,-160.9777,68,2018,57.607567
162-201801-013,10,56.33521,-161.6139,64,2018,158.711639
162-201801-014,31,56.64975,-161.5923,89,2018,149.189861
162-201801-015,31,56.97931,-161.5708,68,2018,80.081069
162-201801-016,31,57.30609,-161.5383,56,2018,16.919606
162-201801-017,10,57.64602,-161.5022,53,2018,19.951478
162-201801-018,10,57.98016,-161.4948,55,2018,166.911258
162-201801-075,50,55.34048,-166.9964,140,2018,0.172682
162-201801-019,10,58.2029,-161.5351,39,2018,8.360295
162-201801-076,50,55.02678,-166.9399,154,2018,0
162-201801-020,10,58.34706,-162.6868,31,2018,24.389663
162-201801-077,50,56.32078,-167.6475,129,2018,0.688572
162-201801-021,10,58.02565,-162.7492,40,2018,14.752816
162-201801-022,10,57.68237,-162.7565,43,2018,109.356107
162-201801-078,31,56.65147,-167.6681,103,2018,202.16794
162-201801-023,10,57.3482,-162.765,49,2018,42.305567
162-201801-079,31,56.98746,-167.6911,78,2018,1.551397
162-201801-024,31,57.01484,-162.7825,60,2018,43.685686
162-201801-080,31,57.30977,-167.7382,73,2018,1.597653
162-201801-025,31,56.68796,-162.7833,71,2018,26.903885
162-201801-081,31,57.65526,-167.7677,68,2018,27.931633
162-201801-026,31,56.35136,-162.7979,77,2018,32.85696
162-201801-082,41,57.98119,-167.8027,67,2018,41.797169
162-201801-027,31,56.01024,-162.815,78,2018,28.774214
162-201801-083,41,58.30778,-167.8346,61,2018,186.839525
162-201801-028,10,55.67728,-162.8313,50,2018,8.078923
162-201801-084,20,58.64683,-167.8752,47,2018,41.94487
162-201801-029,31,55.3143,-164.0108,76,2018,341.829161
162-201801-085,20,58.97329,-167.891,42,2018,3.778108
162-201801-030,31,55.66014,-164.0046,94,2018,65.209353
162-201801-086,20,59.30734,-167.9258,39,2018,11.69429
162-201801-087,20,59.33646,-168.5195,41,2018,5.067622
162-201801-031,31,55.98205,-164.04,90,2018,47.449515
162-201801-032,31,56.31816,-164.0086,86,2018,46.5572
162-201801-088,20,60.00332,-167.9655,26,2018,4.841473
162-201801-033,31,56.65117,-164.0011,75,2018,20.020779
162-201801-089,20,60.00032,-168.6079,39,2018,11.842582
162-201801-034,31,56.9767,-164.0202,69,2018,9.599411
162-201801-035,31,57.31535,-164.009,62,2018,12.638922
162-201801-090,20,60.00971,-169.3039,46,2018,51.856512
162-201801-036,10,57.64137,-164.0044,51,2018,31.685819
